remoteId,published,modified,Titolo,Titolo breve,Immagine,Descrizione,Locandina dell'evento,Inizio,Termine,Durata,Quando,Dove,Informazioni,Destinatari,Costi,Stato,Materia,Circoscrizione,Argomento,Tipologia evento,Manifestazione cui fa parte,Associazione,Progressivo,Sottotitolo,Orario,lat,lon,address,Fonte,Priorità
34474d6467827a9d705f36946b965d1f,2014-07-05T15:49:42+02:00,2014-07-11T18:06:08+02:00,Mostra NATI PER LEGGERE,,/var/ledro/storage/images/territorio/eventi-e-manifestazioni/mostra-nati-per-leggere7/29676-1-ita-IT/Mostra-NATI-PER-LEGGERE.jpg,"
La Biblioteca della Valle di Ledro ospiterà la nuova edizione della Mostra Nati per Leggere dal 30 luglio al 22 agosto 2014, negli orari di apertura della biblioteca.
Si tratta di una mostra di libri per bambini da 0 a 7 anni. L’iniziativa è rivolta a genitori, educatori e naturalmente bambini.
Accompagnano la mostra:
“ Leggere con un bambino. Incontro di lettura ad alta voce” a cura di Francesca Sorrentino, attrice teatrale e lettrice di grande esperienza — Sabato 16 agosto, dalle 17.30. Letture e laboratori intitolati &quot,Viaggio Fantastico&quot, ed Il mio amico animale&quot, a cura di Nervo Manuela - Martedì 19 agosto dalle ore 15.30 alle ore 18.30.",http://www.comune.ledro.tn.it/content/download/3273/29678/4/Progetto nati per leggere.pdf,2014-08-07T09:00:00+02:00,2014-08-07T18:30:00+02:00,"Da mercoledì 30 luglio a venerdì 22 agosto 2014, nei giorni e negli orari di apertura della Biblioteca.",Giovedì 7 agosto 2014.,"Biblioteca della Valle di Ledro – via Cesare Battisti, 2 – LEDRO (TN).",,"Bambini, genitori ed educatori e chiunque ami la lettura.",GRATUITO,,,,,Manifestazione,,,,,,0.0,0.0,,,0
a0b98e327db2f000cd01d73e17774f0f,2014-07-05T15:47:49+02:00,2014-07-11T18:05:13+02:00,Mostra NATI PER LEGGERE,,/var/ledro/storage/images/territorio/eventi-e-manifestazioni/mostra-nati-per-leggere6/29649-1-ita-IT/Mostra-NATI-PER-LEGGERE.jpg,"
La Biblioteca della Valle di Ledro ospiterà la nuova edizione della Mostra Nati per Leggere dal 30 luglio al 22 agosto 2014, negli orari di apertura della biblioteca.
Si tratta di una mostra di libri per bambini da 0 a 7 anni. L’iniziativa è rivolta a genitori, educatori e naturalmente bambini.
Accompagnano la mostra:
“ Leggere con un bambino. Incontro di lettura ad alta voce” a cura di Francesca Sorrentino, attrice teatrale e lettrice di grande esperienza — Sabato 16 agosto, dalle 17.30. Letture e laboratori intitolati &quot,Viaggio Fantastico&quot, ed Il mio amico animale&quot, a cura di Nervo Manuela - Martedì 19 agosto dalle ore 15.30 alle ore 18.30.",http://www.comune.ledro.tn.it/content/download/3272/29651/4/Progetto nati per leggere.pdf,2014-08-06T09:00:00+02:00,2014-08-06T19:30:00+02:00,"Da mercoledì 30 luglio a venerdì 22 agosto 2014, nei giorni e negli orari di apertura della Biblioteca.",Mercoledì 6 agosto 2014.,"Biblioteca della Valle di Ledro – via Cesare Battisti, 2 – LEDRO (TN).",,"Bambini, genitori ed educatori e chiunque ami la lettura.",GRATUITO,,,,,Manifestazione,,,,,,0.0,0.0,,,0
948179182b993e3aa8f82ab9055eb788,2014-07-05T15:45:59+02:00,2014-07-11T18:04:29+02:00,Mostra NATI PER LEGGERE,,/var/ledro/storage/images/territorio/eventi-e-manifestazioni/mostra-nati-per-leggere5/29622-1-ita-IT/Mostra-NATI-PER-LEGGERE.jpg,"
La Biblioteca della Valle di Ledro ospiterà la nuova edizione della Mostra Nati per Leggere dal 30 luglio al 22 agosto 2014, negli orari di apertura della biblioteca.
Si tratta di una mostra di libri per bambini da 0 a 7 anni. L’iniziativa è rivolta a genitori, educatori e naturalmente bambini.
Accompagnano la mostra:
“ Leggere con un bambino. Incontro di lettura ad alta voce” a cura di Francesca Sorrentino, attrice teatrale e lettrice di grande esperienza — Sabato 16 agosto, dalle 17.30. Letture e laboratori intitolati &quot,Viaggio Fantastico&quot, ed Il mio amico animale&quot, a cura di Nervo Manuela - Martedì 19 agosto dalle ore 15.30 alle ore 18.30.",http://www.comune.ledro.tn.it/content/download/3271/29624/4/Progetto nati per leggere.pdf,2014-08-05T14:30:00+02:00,2014-08-05T18:30:00+02:00,"Da mercoledì 30 luglio a venerdì 22 agosto 2014, nei giorni e negli orari di apertura della Biblioteca.",Martedì 5 agosto 2014.,"Biblioteca della Valle di Ledro – via Cesare Battisti, 2 – LEDRO (TN).",,"Bambini, genitori ed educatori e chiunque ami la lettura.",GRATUITO,,,,,Manifestazione,,,,,,0.0,0.0,,,0
8bebf52ab2b6657164b3892e3f855d60,2014-07-05T15:43:41+02:00,2014-07-11T18:02:31+02:00,Mostra NATI PER LEGGERE,,/var/ledro/storage/images/territorio/eventi-e-manifestazioni/mostra-nati-per-leggere4/29595-1-ita-IT/Mostra-NATI-PER-LEGGERE.jpg,"
La Biblioteca della Valle di Ledro ospiterà la nuova edizione della Mostra Nati per Leggere dal 30 luglio al 22 agosto 2014, negli orari di apertura della biblioteca.
Si tratta di una mostra di libri per bambini da 0 a 7 anni. L’iniziativa è rivolta a genitori, educatori e naturalmente bambini.
Accompagnano la mostra:
“ Leggere con un bambino. Incontro di lettura ad alta voce” a cura di Francesca Sorrentino, attrice teatrale e lettrice di grande esperienza — Sabato 16 agosto, dalle 17.30. Letture e laboratori intitolati &quot,Viaggio Fantastico&quot, ed Il mio amico animale&quot, a cura di Nervo Manuela - Martedì 19 agosto dalle ore 15.30 alle ore 18.30.",http://www.comune.ledro.tn.it/content/download/3270/29597/4/Progetto nati per leggere.pdf,2014-08-02T09:00:00+02:00,2014-08-02T18:30:00+02:00," Da mercoledì 30 luglio a venerdì 22 agosto 2014, nei giorni e negli orari di apertura della Biblioteca.",Sabato 2 agosto 2014.,"Biblioteca della Valle di Ledro – via Cesare Battisti, 2 – LEDRO (TN).",,"Bambini, genitori ed educatori e chiunque ami la lettura.

",GRATUITO,,,,,Manifestazione,,,,,,0.0,0.0,,,0
66632666fd167432989e078f7fb8f5cc,2014-07-05T14:55:41+02:00,2014-07-11T18:01:32+02:00,Mostra NATI PER LEGGERE,,/var/ledro/storage/images/territorio/eventi-e-manifestazioni/mostra-nati-per-leggere3/29541-1-ita-IT/Mostra-NATI-PER-LEGGERE.jpg,"
La Biblioteca della Valle di Ledro ospiterà la nuova edizione della Mostra Nati per Leggere dal 30 luglio al 22 agosto 2014, negli orari di apertura della biblioteca.
Si tratta di una mostra di libri per bambini da 0 a 7 anni. L’iniziativa è rivolta a genitori, educatori e naturalmente bambini.
Accompagnano la mostra:
“ Leggere con un bambino. Incontro di lettura ad alta voce” a cura di Francesca Sorrentino, attrice teatrale e lettrice di grande esperienza — Sabato 16 agosto, dalle 17.30. Letture e laboratori intitolati &quot,Viaggio Fantastico&quot, ed Il mio amico animale&quot, a cura di Nervo Manuela - Martedì 19 agosto dalle ore 15.30 alle ore 18.30.",http://www.comune.ledro.tn.it/content/download/3268/29543/4/Progetto nati per leggere.pdf,2014-08-01T14:30:00+02:00,2014-08-01T18:30:00+02:00,"Da mercoledì 30 luglio a venerdì 22 agosto 2014, nei giorni e negli orari di apertura della Biblioteca.",Venerdì 1 agosto 2014.,"Biblioteca della Valle di Ledro – via Cesare Battisti, 2 – LEDRO (TN).",,"Bambini, genitori ed educatori e chiunque ami la lettura.",GRATUITO,,,,,Manifestazione,,,,,,0.0,0.0,,,0
3599fd08d9770d18c8cccc0b1ad46022,2014-07-05T14:52:17+02:00,2014-07-11T18:00:41+02:00,Mostra NATI PER LEGGERE,,/var/ledro/storage/images/territorio/eventi-e-manifestazioni/mostra-nati-per-leggere2/29514-1-ita-IT/Mostra-NATI-PER-LEGGERE.jpg,"
La Biblioteca della Valle di Ledro ospiterà la nuova edizione della Mostra Nati per Leggere dal 30 luglio al 22 agosto 2014, negli orari di apertura della biblioteca.
Si tratta di una mostra di libri per bambini da 0 a 7 anni. L’iniziativa è rivolta a genitori, educatori e naturalmente bambini.
Accompagnano la mostra:
“ Leggere con un bambino. Incontro di lettura ad alta voce” a cura di Francesca Sorrentino, attrice teatrale e lettrice di grande esperienza — Sabato 16 agosto, dalle 17.30. Letture e laboratori intitolati &quot,Viaggio Fantastico&quot, ed Il mio amico animale&quot, a cura di Nervo Manuela - Martedì 19 agosto dalle ore 15.30 alle ore 18.30.",http://www.comune.ledro.tn.it/content/download/3267/29516/4/Progetto nati per leggere.pdf,2014-07-31T09:00:00+02:00,2014-07-31T18:30:00+02:00,"Da mercoledì 30 luglio a venerdì 22 agosto 2014, nei giorni e negli orari di apertura della Biblioteca.",giovedì 31 luglio 2014,"Biblioteca della Valle di Ledro – via Cesare Battisti, 2 – LEDRO (TN).",,"Bambini, genitori ed educatori e chiunque ami la lettura.",GRATUITO,,,,,Manifestazione,,,,,,0.0,0.0,,,0
c48b42394c2517572f3c3c151603a3ab,2014-07-05T14:45:25+02:00,2014-07-05T14:53:13+02:00,Mostra NATI PER LEGGERE,,/var/ledro/storage/images/territorio/eventi-e-manifestazioni/mostra-nati-per-leggere/29487-2-ita-IT/Mostra-NATI-PER-LEGGERE.jpg,"
Nati per leggere 
La Biblioteca della Valle di Ledro ospiterà la nuova edizione della Mostra Nati per Leggere dal 30 luglio al 22 agosto 2014, negli orari di apertura della biblioteca.
Si tratta di una mostra di libri per bambini da 0 a 7 anni. L’iniziativa è rivolta a genitori, educatori e naturalmente bambini.
Accompagna la mostra:“ Leggere con un bambino. Incontro di lettura ad alta voce” a cura di Francesca Sorrentino, attrice teatrale e lettrice di grande esperienza — Sabato 16 agosto, dalle 17.30. ",http://www.comune.ledro.tn.it/content/download/3266/29489/3/Nati per leggere.docx,2014-07-30T14:30:00+02:00,2014-07-30T00:00:00+02:00,Da mercoledì 30 luglio a venerdì 22 agosto 2014. nei giorni e negli orari di apertura della Biblioteca.,Mercoledì 30 luglio 2014.,"Biblioteca della Valle di Ledro – via Cesare Battisti, 2 – LEDRO (TN).",,"Bambini, genitori ed educatori e chiunque ami la lettura.",GRATUITO,,,,,Manifestazione,,,,,,0.0,0.0,,,0
68e0070e61111a6a29b3239cdd39a13f,2014-07-05T11:21:13+02:00,2014-07-08T17:07:07+02:00,Pomeriggio informativo sulle emergenze,,/var/ledro/storage/images/territorio/eventi-e-manifestazioni/pomeriggio-informativo-sulle-emergenze/29460-1-ita-IT/Pomeriggio-informativo-sulle-emergenze.jpg,"Pomeriggio informativo sulle emergenze, cosa fare e cosa non fare per evitare l’annegamento, i traumi, le ustioni, soffocamenti, tagli, imprevisti ecc.",http://www.comune.ledro.tn.it/content/download/3265/29462/4/LocandinaSabato19Luglio.doc,2014-07-19T11:17:00+02:00,2014-07-19T23:00:00+02:00,Pomeriggio,Sabato 19 luglio 2014,"Ludoteca ""Quel che Besta"" in località Besta","
Ingresso libero spazio interno ludoteca“Quel che Besta” info n. 347-4002248, 331-6327830",,gratuito,,,,,Evento singolo,,,,,,45.875831,10.768509,,,0
92502d0f909397110048d8d1edc6eb7c,2015-05-11T09:13:00+02:00,2015-05-12T08:31:43+02:00,Festa della Fioritura a Dromaè,,/var/ledro/storage/images/territorio/eventi-e-manifestazioni/festa-della-fioritura-a-dromae/139747-3-ita-IT/Festa-della-Fioritura-a-Dromae.jpg,"I pascoli che sovrastano l’abitato di Mezzolago, in Valle di Ledro, a quota 1400-1500 metri s.l.m. nel mese di Maggio, con l’inizio della primavera si tingono di bianco! E' lo sbocciare del Narciso, specie floreale che soltanto a Dromaè ed in altri pochissimi ambienti è rimasta, accompagnati da alcune splendide peonie che con il loro color rosso scuro si fanno notare ed ammirare.Come ogni anno si festeggia la fioritura dei narcisi e delle peonie a Malga Dromaè, dove vi aspetta un pranzo cucinato sul posto a base di polenta carbonera, bracciole, salamelle contornati da dell’ottima “peverà”, a seguire della musica vi farà passare un pomeriggio in allegria.Per raggiungere i pascoli di Dromaè, precisamente i “casinei”, luogo della festa, c’è da percorrere un sentiero di montagna, “sentiero botanico” con un escursione di circa 2 ore,con dislivello di circa 800 metri, il percorso è indicato a tutti con attrezzatura da escursione in montagna.Per mantenere il luogo pulito e incontaminato, come quando si arriva, si consiglia di portare da casa le stoviglie, in modo da non produrre rifiuti.",,2015-05-17T09:07:00+02:00,2015-05-17T23:59:00+02:00,,Domenica 17 maggio 2015,Mezzolago - Località Dromaè,Associazione Pro Loco di Mezzolago - 340/2867667 (Vigilio)E-mail: plmezzolago@yahoo.it,,,,,,,Evento singolo,,,,,ore 12.00,45.89021,10.761003,,,0
a97f60789ad2e9762030ecd022d85e1a,2015-05-07T10:28:16+02:00,2015-05-08T08:41:58+02:00,Sceglilibro 2ª edizione - Festa Finale,,/var/ledro/storage/images/territorio/eventi-e-manifestazioni/sceglilibro-2a-edizione-festa-finale/139557-7-ita-IT/Sceglilibro-2a-edizione-Festa-Finale.jpg,"Il premio che quarantacinque biblioteche del Trentino hanno pensato per i ragazzi delle quinte elementari e delle prime medie.
Cari ragazzi,dopo mesi passati a leggere i libri, lasciare commenti, dialogare con gli autori e infine votare il vostro libro preferito... sta arrivando per voi, finalmente, il momento della festa finale!Che si terrà al PalaRotary a Mezzocorona venerdì 8 maggio 2015!!!!Per saperne di più visita il sito dell'iniziativa Sceglilibro ",,2015-05-08T09:00:00+02:00,2015-05-08T13:00:00+02:00,,Venerdì 8 maggio 2015 al mattino,PalaRotary di Mezzocorona,,,,,,,,Manifestazione,,,,,,0.0,0.0,,,0
8ee8791f0cff83c71b08197dfa47db6d,2015-05-05T17:39:03+02:00,2015-07-07T11:24:57+02:00,Mercatino dell'artigianato 2015,,/var/ledro/storage/images/territorio/eventi-e-manifestazioni/mercatino-dell-artigianato-20155/139082-1-ita-IT/Mercatino-dell-artigianato-2015.jpg,"Il centro storico dell'abitato di Mezzolago in occasione della manifestazione &quot,Su e giù per la contrà e Megapolenta&quot, ospita il Mercatino dell'Artigianato, un’occasione per passeggiare in tutta tranquillità nel caratteristico centro storico, apprezzare ed acquistare prodotti artigianali di qualità (oggetti in legno, vetro, pietra e lavorazioni tradizionali in cuoio e tessuti).",http://www.comune.ledro.tn.it/content/download/11702/139084/2/Manifesto artigianato 2015.pdf,2015-08-09T17:33:00+02:00,2015-08-09T23:59:00+02:00,dalle ore 10.00 alle ore 22.30,domenica 9 agosto 2015,centro storico di Mezzolago,,,,,,,,Evento singolo,,,,,,45.881182,10.751282,,,0
f8e3d8f19d98a6b1d7b00e9bbde69557,2015-05-05T17:38:09+02:00,2015-07-07T11:25:51+02:00,Mercatino dell'artigianato 2015,,/var/ledro/storage/images/territorio/eventi-e-manifestazioni/mercatino-dell-artigianato-20154/139056-1-ita-IT/Mercatino-dell-artigianato-2015.jpg,"Il centro storico dell'abitato di Pieve di Ledro ospita il tradizionale Mercatino dell'Artigianato, un’occasione per passeggiare in tutta tranquillità nel caratteristico centro storico, apprezzare ed acquistare prodotti artigianali di qualità (oggetti in legno, vetro, pietra e lavorazioni tradizionali in cuoio e tessuti).",http://www.comune.ledro.tn.it/content/download/11701/139058/2/Manifesto artigianato 2015.pdf,2015-08-27T17:33:00+02:00,2015-08-27T23:59:00+02:00,dalle ore 8.00 alle ore 19.00,giovedì 27 agosto 2015,centro storico di Pieve di Ledro,,,,,,,,Evento singolo,,,,,,45.888597,10.733151,,,0
ad3d456f9de7ecdb33e14fa3d2eabd8d,2015-05-05T17:37:14+02:00,2015-07-07T11:24:05+02:00,Mercatino dell'artigianato 2015,,/var/ledro/storage/images/territorio/eventi-e-manifestazioni/mercatino-dell-artigianato-20153/139030-1-ita-IT/Mercatino-dell-artigianato-2015.jpg,"Il centro storico dell'abitato di Pieve di Ledro ospita il tradizionale Mercatino dell'Artigianato, un’occasione per passeggiare in tutta tranquillità nel caratteristico centro storico, apprezzare ed acquistare prodotti artigianali di qualità (oggetti in legno, vetro, pietra e lavorazioni tradizionali in cuoio e tessuti).",http://www.comune.ledro.tn.it/content/download/11700/139032/2/Manifesto artigianato 2015.pdf,2015-08-13T17:33:00+02:00,2015-08-13T23:59:00+02:00,dalle ore 8.00 alle ore 19.00,giovedì 13 agosto 2015,centro storico di Pieve di Ledro,,,,,,,,Evento singolo,,,,,,45.888597,10.733151,,,0
a54f0921000eb6c4719b66e881493747,2015-05-05T17:36:25+02:00,2015-07-07T11:21:48+02:00,Mercatino dell'artigianato 2015,,/var/ledro/storage/images/territorio/eventi-e-manifestazioni/mercatino-dell-artigianato-20152/139004-1-ita-IT/Mercatino-dell-artigianato-2015.jpg,"Il centro storico dell'abitato di Pieve di Ledro ospita il tradizionale Mercatino dell'Artigianato, un’occasione per passeggiare in tutta tranquillità nel caratteristico centro storico, apprezzare ed acquistare prodotti artigianali di qualità (oggetti in legno, vetro, pietra e lavorazioni tradizionali in cuoio e tessuti).",http://www.comune.ledro.tn.it/content/download/11699/139006/2/Manifesto artigianato 2015.pdf,2015-07-30T17:33:00+02:00,2015-07-30T23:59:00+02:00,dalle ore 8.00 alle ore 19.00,giovedì 30 luglio 2015,centro storico di Pieve di Ledro,,,,,,,,Evento singolo,,,,,,45.888597,10.733151,,,0
9d568c8825d40663d5186d9d0e0f59e9,2015-05-05T17:35:52+02:00,2015-07-07T11:19:50+02:00,Mercatino dell'artigianato 2015,,/var/ledro/storage/images/territorio/eventi-e-manifestazioni/mercatino-dell-artigianato-2015/138978-1-ita-IT/Mercatino-dell-artigianato-2015.jpg,"Il centro storico dell'abitato di Pieve di Ledro ospita il tradizionale Mercatino dell'Artigianato, un’occasione per passeggiare in tutta tranquillità nel caratteristico centro storico, apprezzare ed acquistare prodotti artigianali di qualità (oggetti in legno, vetro, pietra e lavorazioni tradizionali in cuoio e tessuti).",http://www.comune.ledro.tn.it/content/download/11698/138980/2/Manifesto artigianato 2015.pdf,2015-07-16T17:33:00+02:00,2015-07-16T23:59:00+02:00,dalle ore 8.00 alle ore 19.00,giovedì 16 luglio 2015,centro storico di Pieve di Ledro,,,,,,,,Evento singolo,,,,,,45.888597,10.733151,,,0
30bc3c8dc0d9c86082d86b59e5b6f703,2015-04-30T15:56:03+02:00,2015-06-01T08:33:20+02:00,Presentazione pubblicazione 'Concei - le famiglie raccontano....,,/var/ledro/storage/images/territorio/eventi-e-manifestazioni/presentazione-pubblicazione-concei-le-famiglie-raccontano/138669-4-ita-IT/Presentazione-pubblicazione-Concei-le-famiglie-raccontano.jpg,"Sabato 6 giugno 2015 alle ore 16.00 presso il Centro Culturale di Locca verrà presentata a cura di Michele Toccoli la pubblicazione “CONCEI – Le famiglie raccontano…- Testimonianze, notizie ed immagini del XX secolo delle Comunità di Locca, Enguiso e Lenzumo” rappresenta l’ultimo tassello della storia genealogica delle famiglie della Valle di Ledro ricostruita negli ultimi quindici anni con riferimento agli abitati di Pieve, Bezzecca, Tiarno di Sopra, Tiarno di Sotto, Molina e relative frazioni. Si tratta di un’opera importante e che dà lustro a tutta la comunità di Ledro che, attraverso una metodologia quasi autobiografica, si trova ad essere contemporaneamente – come successo per tutte le opere – autore e soggetto del libro.Per saperne di più",,2015-06-06T16:00:00+02:00,2015-06-06T18:00:00+02:00,,Sabato 6 giugno 2015 ad ore 16.00,Centro Culturale di Locca,,,,,,,,Evento singolo,,,,,,0.0,0.0,,,0
724fb5d1b588bfe17dab87d06ae55ce7,2015-04-29T16:27:50+02:00,2015-06-17T09:15:16+02:00,Ledro Land Music..ePURsimuove,,/var/ledro/storage/images/territorio/eventi-e-manifestazioni/ledro-land-music-epursimuove/138449-3-ita-IT/Ledro-Land-Music-ePURsimuove.jpg,"Il panorama musicale ledrense sarà arricchito da un nuovo evento che coniuga arte e musica denominato Ledro Land Music che si svolgerà all’interno del parco di Ledro Land Art sabato 20 giugno 2015.Ledro Land Art è un percorso di arte nel verde avviato nel 2012 dal Comune di Ledro per valorizzare il paesaggio e promuovere la riflessione su pratiche artistiche e territorio naturale. Nel corso degli ultimi tre anni all’interno del parco sono state inserite venti opere d’arte site specific realizzate con materiali eco compatibili.L'iniziativa LEDRO LAND MUSIC..ePUR si muove prevede il seguente programma:18.30 Alla scoperta di Ledro Land Art con Giacomo Bonazza20.00 Dr. Frank - Rock21.15 Cisco - Matrimoni e Funerali Tour23.30 Jack Cantina &amp, Magmaflux - Rock / Folk / ReggaeServizio Bar con possibilità di cenareBUS NAVETTA GRATUITOFermate del bus navetta 






Dove parcheggiare






Ingresso LiberoPer saperne di più visita il sito internet dell'Associazione Culturale Ledro in Musica.Scarica il pieghevole della manifestazione 

    Pieghevole_2015
",,2015-06-20T16:00:00+02:00,2015-06-20T23:00:00+02:00,,Sabato 20 giugno 2015,Parco Ledro Land Art - Pur,,,,,,,,Evento singolo,,,,,,0.0,0.0,,,0
