remoteId,published,modified,Titolo,Eventuale sottotitolo,Identificativo dell'evento,Tipo di evento,Argomenti,Iniziativa di cui fa parte,Tempo di lettura,Descrizione breve,Descrizione completa,Galleria immagini,Video,Destinatari,Informazioni sui destinatari,Luogo dell'evento,Parole chiave,Locandina,Punti di contatto,Date ed orari dell'evento,E' gratuito,Offerta,Allegati,Presenti all'evento,Persone o organizzazioni che hanno composto un'opera eseguita durante l’evento,Chi presenta,Organizzatori,Sponsor,Servizio di traduzione curato da,Patrocinio,Valutazione dell'evento,Lingue usate all'evento,Recensione,Indicato per,Numero massimo di posti
cecd1704f3d3e23340edb68718002900,2021-12-14T15:01:39+01:00,2021-12-14T15:04:47+01:00,The Matrix Resurrections | Cinema Weekend,,,Evento culturale,"Istruzione, cultura e sport",,2,Regia di Lana Wachowski,"The Matrix ResurrectionsRegia di Lana Wachowskicon Keanu Reeves, Carrie-Anne Moss, Neil Patrick HarrisFantascienza, Azione | USA, 2021 -----Sabato 22 gennaio 2022 | ore 21.00Domenica 23 gennaio 2022 | ore 16.00-----Ingresso: intero 7,00 Euro | Ridotto 5,00 Euro (&gt,65 e &lt,14 anni)Apertura biglietteria un'ora prima della proiezionePer l'accesso è necessario esibire il &quot,green pass&quot,",The Matrix Resurrections show more bodywork than The Originals,,Fasce generali di popolazione,,Cinema/Teatro San Pietro,,https://www.comune.mezzolombardo.tn.it/content/download/4052/148174/1/mezzolombardo_A3_cinema_dic_gen.pdf,,,,,,,,,Comune di Mezzolombardo,,,,,,,,0
6bdd07b1a42b4a8e19d45084b0a33aac,2021-12-14T15:01:06+01:00,2021-12-14T15:01:25+01:00,Nowhere special: una storia d'amore | Cinema Weekend,,,Evento culturale,"Istruzione, cultura e sport",,2,Regia di Uberto Pasolini,"Nowhere special: una storia d'amoreRegia di Uberto Pasolinicon James Norton, Daniel LamontDrammatico | Gran Bretagna, 2020 | 96'-----Mercoledì 5 gennaio 2022 | ore 21.00Domenica 9 gennaio 2022 | ore 21.00-----Ingresso: intero 7,00 Euro | Ridotto 5,00 Euro (&gt,65 e &lt,14 anni)Apertura biglietteria un'ora prima della proiezionePer l'accesso è necessario esibire il &quot,green pass&quot,",Coverlg home,,Fasce generali di popolazione,,Cinema/Teatro San Pietro,,https://www.comune.mezzolombardo.tn.it/content/download/4051/148141/1/mezzolombardo_A3_cinema_dic_gen.pdf,,,,,,,,,Comune di Mezzolombardo,,,,,,,,0
dc3ad332e80b53e5ba025acc8014e8a6,2021-12-14T14:58:38+01:00,2021-12-14T15:01:00+01:00,Nowhere special: una storia d'amore | Cinema Weekend,,,Evento culturale,"Istruzione, cultura e sport",,2,Regia di Uberto Pasolini,"Nowhere special: una storia d'amoreRegia di Uberto Pasolinicon James Norton, Daniel LamontDrammatico | Gran Bretagna, 2020 | 96'-----Mercoledì 5 gennaio 2022 | ore 21.00Domenica 9 gennaio 2022 | ore 21.00-----Ingresso: intero 7,00 Euro | Ridotto 5,00 Euro (&gt,65 e &lt,14 anni)Apertura biglietteria un'ora prima della proiezionePer l'accesso è necessario esibire il &quot,green pass&quot,",Coverlg home,,Fasce generali di popolazione,,Cinema/Teatro San Pietro,,https://www.comune.mezzolombardo.tn.it/content/download/4049/148099/1/mezzolombardo_A3_cinema_dic_gen.pdf,,,,,,,,,Comune di Mezzolombardo,,,,,,,,0
41e779991872083aa3097f093beb586c,2021-12-14T14:58:00+01:00,2021-12-14T14:58:27+01:00,House of Gucci | Cinema Weekend,,,Evento culturale,"Istruzione, cultura e sport",,2,Regia di Ridley Scott,"House of GucciRegia di Ridley Scottcon Lady Gaga, Jared Leto, Al Pacino, Jeremy Irons, Adam DriverDrammatico | USA, 2021 | 158'-----Domenica 2 gennaio 2022 | ore 21.00Sabato 8 gennaio 2022 | ore 21.00-----Ingresso: intero 7,00 Euro | Ridotto 5,00 Euro (&gt,65 e &lt,14 anni)Apertura biglietteria un'ora prima della proiezionePer l'accesso è necessario esibire il &quot,green pass&quot,",House of Gucci,,Fasce generali di popolazione,,Cinema/Teatro San Pietro,,https://www.comune.mezzolombardo.tn.it/content/download/4048/148066/1/mezzolombardo_A3_cinema_dic_gen.pdf,,,,,,,,,Comune di Mezzolombardo,,,,,,,,0
d9a6c9674afc0e93a1c0e2e169d39a1b,2021-12-14T14:55:31+01:00,2021-12-14T14:57:54+01:00,House of Gucci | Cinema Weekend,,,Evento culturale,"Istruzione, cultura e sport",,2,Regia di Ridley Scott,"House of GucciRegia di Ridley Scottcon Lady Gaga, Jared Leto, Al Pacino, Jeremy Irons, Adam DriverDrammatico | USA, 2021 | 158'-----Domenica 2 gennaio 2022 | ore 21.00Sabato 8 gennaio 2022 | ore 21.00-----Ingresso: intero 7,00 Euro | Ridotto 5,00 Euro (&gt,65 e &lt,14 anni)Apertura biglietteria un'ora prima della proiezionePer l'accesso è necessario esibire il &quot,green pass&quot,",House of Gucci,,Fasce generali di popolazione,,Cinema/Teatro San Pietro,,https://www.comune.mezzolombardo.tn.it/content/download/4046/148024/1/mezzolombardo_A3_cinema_dic_gen.pdf,,,,,,,,,Comune di Mezzolombardo,,,,,,,,0
05758e5a58624d98481a674b37278c2e,2021-12-14T14:53:00+01:00,2021-12-14T14:53:29+01:00,Me contro te persi nel tempo | Cinema Weekend,,,Evento culturale,"Istruzione, cultura e sport",,2,Regia di Gianluca Leuzzi,"Me contro te persi nel tempoRegia di Gianluca Leuzzicon Luigi Calagna, Sofia ScaliaCommedia | Italia, 2022-----Domenica 2 gennaio 2022 | ore 16.00Mercoledì 5 gennaio 2022 | ore 16.00Sabato 15 gennaio 2022 | ore 21.00-----Ingresso: intero 7,00 Euro | Ridotto 5,00 Euro (&gt,65 e &lt,14 anni)Apertura biglietteria un'ora prima della proiezionePer l'accesso è necessario esibire il &quot,green pass&quot,",Me Contro Te Il Film Persi nel Tempo DAL 1 GENNAIO AL CINEMA 1 scaled e1637576609747,,Fasce generali di popolazione,,Cinema/Teatro San Pietro,,https://www.comune.mezzolombardo.tn.it/content/download/4045/147991/1/mezzolombardo_A3_cinema_dic_gen.pdf,,,,,,,,,Comune di Mezzolombardo,,,,,,,,0
f7fcbe8377097e7312a452fbf8116352,2021-12-14T14:52:31+01:00,2021-12-14T14:52:54+01:00,Me contro te persi nel tempo | Cinema Weekend,,,Evento culturale,"Istruzione, cultura e sport",,2,Regia di Gianluca Leuzzi,"Me contro te persi nel tempoRegia di Gianluca Leuzzicon Luigi Calagna, Sofia ScaliaCommedia | Italia, 2022-----Domenica 2 gennaio 2022 | ore 16.00Mercoledì 5 gennaio 2022 | ore 16.00Sabato 15 gennaio 2022 | ore 21.00-----Ingresso: intero 7,00 Euro | Ridotto 5,00 Euro (&gt,65 e &lt,14 anni)Apertura biglietteria un'ora prima della proiezionePer l'accesso è necessario esibire il &quot,green pass&quot,",Me Contro Te Il Film Persi nel Tempo DAL 1 GENNAIO AL CINEMA 1 scaled e1637576609747,,Fasce generali di popolazione,,Cinema/Teatro San Pietro,,https://www.comune.mezzolombardo.tn.it/content/download/4044/147958/1/mezzolombardo_A3_cinema_dic_gen.pdf,,,,,,,,,Comune di Mezzolombardo,,,,,,,,0
c9a512b49397ea5b2268aee3196c2a16,2021-12-14T14:49:29+01:00,2021-12-14T14:52:25+01:00,Me contro te persi nel tempo | Cinema Weekend,,,Evento culturale,"Istruzione, cultura e sport",,2,Regia di Gianluca Leuzzi,"Me contro te persi nel tempoRegia di Gianluca Leuzzicon Luigi Calagna, Sofia ScaliaCommedia | Italia, 2022-----Domenica 2 gennaio 2022 | ore 16.00Mercoledì 5 gennaio 2022 | ore 16.00Sabato 15 gennaio 2022 | ore 21.00-----Ingresso: intero 7,00 Euro | Ridotto 5,00 Euro (&gt,65 e &lt,14 anni)Apertura biglietteria un'ora prima della proiezionePer l'accesso è necessario esibire il &quot,green pass&quot,",Me Contro Te Il Film Persi nel Tempo DAL 1 GENNAIO AL CINEMA 1 scaled e1637576609747,,Fasce generali di popolazione,,Cinema/Teatro San Pietro,,https://www.comune.mezzolombardo.tn.it/content/download/4042/147916/1/mezzolombardo_A3_cinema_dic_gen.pdf,,,,,,,,,Comune di Mezzolombardo,,,,,,,,0
669615b96e9f98c309739bcd33c7538d,2021-12-14T14:48:38+01:00,2021-12-14T15:08:31+01:00,Spider-Man: No Way Home | Cinema Weekend,,,Evento culturale,"Istruzione, cultura e sport",,2,Regia di Jon Watts,"Spider-Man: No Way HomeRegia di Jon Wattscon Tom Holland, Zendaya, Marisa Tomei, Benedict CumberbatchAzione | USA, 2021 | 148'-----Martedì 28 dicembre 2021 | ore 21.00Giovedì 6 gennaio 2022 | ore 21.00-----Ingresso: intero 7,00 Euro | Ridotto 5,00 Euro (&gt,65 e &lt,14 anni)Apertura biglietteria un'ora prima della proiezionePer l'accesso è necessario esibire il &quot,green pass&quot,",Spider man no way home 2543495,,Fasce generali di popolazione,,Cinema/Teatro San Pietro,,https://www.comune.mezzolombardo.tn.it/content/download/4041/147883/2/mezzolombardo_A3_cinema_dic_gen.pdf,,,,,,,,,Comune di Mezzolombardo,,,,,,,,0
f7b272d37704a6099240d616e65debf0,2021-12-14T14:45:05+01:00,2021-12-14T15:06:52+01:00,Spider-Man: No Way Home | Cinema Weekend,,,Evento culturale,"Istruzione, cultura e sport",,2,Regia di Jon Watts,"Spider-Man: No Way HomeRegia di Jon Wattscon Tom Holland, Zendaya, Marisa Tomei, Benedict CumberbatchAzione | USA, 2021 | 148'-----Martedì 28 dicembre 2021 | ore 21.00Giovedì 6 gennaio 2022 | ore 21.00-----Ingresso: intero 7,00 Euro | Ridotto 5,00 Euro (&gt,65 e &lt,14 anni)Apertura biglietteria un'ora prima della proiezionePer l'accesso è necessario esibire il &quot,green pass&quot,",Spider man no way home 2543495,,Fasce generali di popolazione,,Cinema/Teatro San Pietro,,https://www.comune.mezzolombardo.tn.it/content/download/4039/147841/2/mezzolombardo_A3_cinema_dic_gen.pdf,,,,,,,,,Comune di Mezzolombardo,,,,,,,,0
ab96683bd04cf16e29dfbcb403810d08,2021-12-14T14:44:35+01:00,2021-12-14T14:44:55+01:00,Diabolik | Cinema Weekend,,,Evento culturale,"Istruzione, cultura e sport",,2,"Regia di Marco Manetti, Antonio Manetti","DiabolikRegia di Marco Manetti, Antonio Manetticon Luca Marinelli, Miriam Leone, Valerio Mastandrea, Claudia GeriniCommedia | Italia, 2021 -----Lunedì 27 dicembre 2021 | ore 21.00Mercoledì 29 dicembre 2021 | ore 21.00-----Ingresso: intero 7,00 Euro | Ridotto 5,00 Euro (&gt,65 e &lt,14 anni)Apertura biglietteria un'ora prima della proiezionePer l'accesso è necessario esibire il &quot,green pass&quot,",Diabolik,,Fasce generali di popolazione,,Cinema/Teatro San Pietro,,https://www.comune.mezzolombardo.tn.it/content/download/4038/147808/1/mezzolombardo_A3_cinema_dic_gen.pdf,,,,,,,,,Comune di Mezzolombardo,,,,,,,,0
49afbd29be61a3de58982c7d8bf81c24,2021-12-14T14:41:52+01:00,2021-12-14T14:44:30+01:00,Diabolik | Cinema Weekend,,,Evento culturale,"Istruzione, cultura e sport",,2,"Regia di Marco Manetti, Antonio Manetti","DiabolikRegia di Marco Manetti, Antonio Manetticon Luca Marinelli, Miriam Leone, Valerio Mastandrea, Claudia GeriniCommedia | Italia, 2021 -----Lunedì 27 dicembre 2021 | ore 21.00Mercoledì 29 dicembre 2021 | ore 21.00-----Ingresso: intero 7,00 Euro | Ridotto 5,00 Euro (&gt,65 e &lt,14 anni)Apertura biglietteria un'ora prima della proiezionePer l'accesso è necessario esibire il &quot,green pass&quot,",Diabolik,,Fasce generali di popolazione,,Cinema/Teatro San Pietro,,https://www.comune.mezzolombardo.tn.it/content/download/4036/147766/1/mezzolombardo_A3_cinema_dic_gen.pdf,,,,,,,,,Comune di Mezzolombardo,,,,,,,,0
9132372d8dd31046ddc6d4129d2624d9,2021-12-14T14:40:25+01:00,2021-12-14T15:09:31+01:00,Sing 2 | Cinema Weekend,,,Evento culturale,"Istruzione, cultura e sport",,2,"Regia di Garth Jennings, Christophe Lourdelet","Sing 2Regia di Garth Jennings, Christophe LourdeletAnimazione | USA, 2021 | 114'-----Domenica 26 dicembre 2021 | ore 16.00Giovedì 6 gennaio 2022 | ore 16.00Domenica 16 gennaio 2022 | ore 16.00-----Ingresso: intero 7,00 Euro | Ridotto 5,00 Euro (&gt,65 e &lt,14 anni)Apertura biglietteria un'ora prima della proiezionePer l'accesso è necessario esibire il &quot,green pass&quot,",Sing 2 in arrivo al cinema cover on,,Fasce generali di popolazione,,Cinema/Teatro San Pietro,,https://www.comune.mezzolombardo.tn.it/content/download/4035/147733/2/mezzolombardo_A3_cinema_dic_gen.pdf,,,,,,,,,Comune di Mezzolombardo,,,,,,,,0
541043190218dd409b70036ec26b65ea,2021-12-14T14:39:53+01:00,2021-12-14T15:08:04+01:00,Sing 2 | Cinema Weekend,,,Evento culturale,"Istruzione, cultura e sport",,2,"Regia di Garth Jennings, Christophe Lourdelet","Sing 2Regia di Garth Jennings, Christophe LourdeletAnimazione | USA, 2021 | 114'-----Domenica 26 dicembre 2021 | ore 16.00Giovedì 6 gennaio 2022 | ore 16.00Domenica 16 gennaio 2022 | ore 16.00-----Ingresso: intero 7,00 Euro | Ridotto 5,00 Euro (&gt,65 e &lt,14 anni)Apertura biglietteria un'ora prima della proiezionePer l'accesso è necessario esibire il &quot,green pass&quot,",Sing 2 in arrivo al cinema cover on,,Fasce generali di popolazione,,Cinema/Teatro San Pietro,,https://www.comune.mezzolombardo.tn.it/content/download/4034/147700/2/mezzolombardo_A3_cinema_dic_gen.pdf,,,,,,,,,Comune di Mezzolombardo,,,,,,,,0
a14f5ee432fe7cded46701475767b4ac,2021-12-14T14:37:29+01:00,2021-12-14T15:06:15+01:00,Sing 2 | Cinema Weekend,,,Evento culturale,"Istruzione, cultura e sport",,2,"Regia di Garth Jennings, Christophe Lourdelet","Sing 2regia di Garth Jennings, Christophe LourdeletAnimazione | USA, 2021 | 114'-----Domenica 26 dicembre 2021 | ore 16.00Giovedì 6 gennaio 2022 | ore 16.00Domenica 16 gennaio 2022 | ore 16.00-----Ingresso: intero 7,00 Euro | Ridotto 5,00 Euro (&gt,65 e &lt,14 anni)Apertura biglietteria un'ora prima della proiezionePer l'accesso è necessario esibire il &quot,green pass&quot,",Sing 2 in arrivo al cinema cover on,,Fasce generali di popolazione,,Cinema/Teatro San Pietro,,https://www.comune.mezzolombardo.tn.it/content/download/4032/147658/2/mezzolombardo_A3_cinema_dic_gen.pdf,,,,,,,,,Comune di Mezzolombardo,,,,,,,,0
56b99ca149c5d1056818d9884ba9d71e,2021-12-14T14:36:34+01:00,2021-12-14T14:37:23+01:00,West Side Story | Cinema Weekend,,,Evento culturale,"Istruzione, cultura e sport",,2,Regia di Steven Spielberg,"West Side Storyregia di Steven Spielbergcon Ansel Elgort, Rita Moreno, Rachel ZeglerDrammatico, Musical | USA, 2021 | 156'-----Sabato 25 dicembre 2021 | ore 21.00Martedì 4 gennaio 2022 | ore 21.00-----Ingresso: intero 7,00 Euro | Ridotto 5,00 Euro (&gt,65 e &lt,14 anni)Apertura biglietteria un'ora prima della proiezionePer l'accesso è necessario esibire il &quot,green pass&quot,",1619400470 West Side Story trailer Steven Spielberg revisits the cult musical,,Fasce generali di popolazione,,Cinema/Teatro San Pietro,,https://www.comune.mezzolombardo.tn.it/content/download/4031/147625/1/mezzolombardo_A3_cinema_dic_gen.pdf,,,,,,,,,Comune di Mezzolombardo,,,,,,,,0
d3edf92a8ed139837725eaff814088de,2021-12-14T14:32:08+01:00,2021-12-14T14:36:23+01:00,West Side Story | Cinema Weekend,,,Evento culturale,"Istruzione, cultura e sport",,2,Regia di Steven Spielberg,"West Side Storyregia di Steven Spielbergcon Ansel Elgort, Rita Moreno, Rachel ZeglerDrammatico, Musical | USA, 2021 | 156'-----Sabato 25 dicembre 2021 | ore 21.00Martedì 4 gennaio 2022 | ore 21.00-----Ingresso: intero 7,00 Euro | Ridotto 5,00 Euro (&gt,65 e &lt,14 anni)Apertura biglietteria un'ora prima della proiezionePer l'accesso è necessario esibire il &quot,green pass&quot,",1619400470 West Side Story trailer Steven Spielberg revisits the cult musical,,Fasce generali di popolazione,,Cinema/Teatro San Pietro,,https://www.comune.mezzolombardo.tn.it/content/download/4029/147583/1/mezzolombardo_A3_cinema_dic_gen.pdf,,,,,,,,,Comune di Mezzolombardo,,,,,,,,0
fbb9dc4ac4f8867babbd5945222d4c6e,2021-12-14T14:30:40+01:00,2021-12-14T14:31:10+01:00,Clifford - Il grande cane rosso | Cinema Weekend,,,Evento culturale,"Istruzione, cultura e sport",,2,Regia di Walt Becker,"Clifford - Il grande cane rossoregia di Walt Beckercon John Cleese, Darby Camp, Jack WhitehallAnimazione, Family | USA, 2021 | 96'-----Sabato 18 dicembre 2021 | ore 21.00Domenica 19 dicembre 2021 | ore 16.00-----Ingresso: intero 7,00 Euro | Ridotto 5,00 Euro (&gt,65 e &lt,14 anni)Apertura biglietteria un'ora prima della proiezionePer l'accesso è necessario esibire il &quot,green pass&quot,",Clifford film 2021,,Fasce generali di popolazione,,Cinema/Teatro San Pietro,,https://www.comune.mezzolombardo.tn.it/content/download/4028/147550/1/mezzolombardo_A3_cinema_dic_gen.pdf,,,,,,,,,Comune di Mezzolombardo,,,,,,,,0
510719c445ab3a840e5f9466771c283e,2021-12-14T14:30:30+01:00,2021-12-14T14:30:30+01:00,Clifford - Il grande cane rosso | Cinema Weekend,,,Evento culturale,"Istruzione, cultura e sport",,2,Regia di Walt Becker,"Clifford - Il grande cane rossoregia di Walt Beckercon John Cleese, Darby Camp, Jack WhitehallAnimazione, Family | USA, 2021 | 96'-----Sabato 18 dicembre 2021 | ore 21.00Domenica 19 dicembre 2021 | ore 16.00-----Ingresso: intero 7,00 Euro | Ridotto 5,00 Euro (&gt,65 e &lt,14 anni)Apertura biglietteria un'ora prima della proiezionePer l'accesso è necessario esibire il &quot,green pass&quot,",Clifford film 2021,,Fasce generali di popolazione,,Cinema/Teatro San Pietro,,https://www.comune.mezzolombardo.tn.it/content/download/4025/147499/1/mezzolombardo_A3_cinema_dic_gen.pdf,,,,,,,,,Comune di Mezzolombardo,,,,,,,,0
0ee21dd2ccf92adb144487d2ad401633,2021-12-13T18:11:42+01:00,2021-12-13T18:11:42+01:00,Che nessuno ci rubi i sogni (Aspettando Godot)  | Istituto M. Martini,,,Evento culturale,"Istruzione, cultura e sport",,2,Spettacolo teatrale a cura dei ragazzi dell'Istituto M. Martini,"I ragazzi del Martini di Mezzolombardo presentano:CHE NESSUNO CI RUBI I SOGNI (ASPETTANDO GODOT)Lunedì 20 dicembre 2021 | ore 17.00 e ore 21.00Adattamento scenico: Ilaria Andaloro &amp, Fabio GaccioliMusica dal vivo a cura del prof. Maurizio BrugnaraIngresso libero subordinato al possesso del super green pass",,,Fasce generali di popolazione,,,,,,,,,,,,,Comune di Mezzolombardo,,,,,,,,0
9a5dc1363e0620a83acc9f3468b6287b,2021-12-09T17:09:55+01:00,2022-01-07T10:26:04+01:00,Dimostrazioni teatrali  --- ANNULLATO,,,Evento culturale,"Istruzione, cultura e sport",,2,Note di Natale 2021 - 28^ Edizione,"Mercoledì 12 gennaio 2022  --- ANNULLATOMezzolombardo - Sala SpaurDimostrazioni teatrali: la leggenda dei colori dell'arcobaleno. Dentro il labirintocon gli allievi dell'associazione &quot,Teatrando&quot,----- prenotazione del posto obbligatoria cliccando qui - ACCESSO CON SUPER GREEN PASS",Note di natale banner,,Fasce generali di popolazione,,,,https://www.comune.mezzolombardo.tn.it/content/download/3998/146584/2/note di natale 2021.pdf,,,,,,,,,"Scuola musicale Guido Gallo
Teatrando",,,,,,,,0
85f7c6e35109ab3ea0babae560e253b2,2021-12-09T17:07:28+01:00,2022-01-07T10:25:14+01:00,Concerto per il Nuovo Anno --- ANNULLATO,,,Evento culturale,"Istruzione, cultura e sport",,2,Note di Natale 2021 - 28^ Edizione,Sabato 8 gennaio 2022  --- ANNULLATOMezzolombardo - Chiesa dei Frati FrancescaniConcerto per il Nuovo AnnoCoro Voci Bianche G. GalloEnsemble d'Archi C. Eccher - G. GalloEnsemble Vocale Femminile G. Gallo----- prenotazione del posto obbligatoria cliccando qui - ACCESSO CON SUPER GREEN PASS,Note di natale banner,,Fasce generali di popolazione,,,,https://www.comune.mezzolombardo.tn.it/content/download/3997/146551/2/note di natale 2021.pdf,,,,,,,,,Scuola musicale Guido Gallo,,,,,,,,0
8d862eb26789a1abdb847c89a21b1fff,2021-12-09T17:05:11+01:00,2022-01-07T10:24:33+01:00,Perché No? I meravigliosi anni '60-'70 --- ANNULLATO,,,Evento culturale,"Istruzione, cultura e sport",,2,Note di Natale 2021 - 28^ Edizione,Venerdì 7 gennaio 2022   --- ANNULLATOMezzolombardo - Teatro San PietroPerché No? I meravigliosi anni '60-'70Un viaggio tra i successi negli anni d'oro della musicaA cura della Scuola Musicale Guido Gallo in collaborazione con l'Associazione Italiana X-Fragile----- prenotazione del posto obbligatoria cliccando qui - ACCESSO CON SUPER GREEN PASS,Note di natale banner,,Fasce generali di popolazione,,,,https://www.comune.mezzolombardo.tn.it/content/download/3996/146518/2/note di natale 2021.pdf,,,,,,,,,Scuola musicale Guido Gallo,,,,,,,,0
7aa924b8f32fdfc4aac89d366486dbee,2021-12-09T17:04:24+01:00,2021-12-09T17:04:44+01:00,Un Natale Contagioso,,,Evento culturale,"Istruzione, cultura e sport",,2,Note di Natale 2021 - 28^ Edizione,"Mercoledì 22 dicembre 2021 | ore 20.30Giovedì 23 dicembre 2021 | ore 20.30Mezzolombardo - Teatro San PietroUn Natale Contagioso31° Recital di Natale a cura del Piccolo Teatro dell'Oratorio di Mezzolombardo APSTesto riadattato da Arianna Paoli, Marco Calliari e Michele Sacco",Note di natale banner,,Fasce generali di popolazione,,,,https://www.comune.mezzolombardo.tn.it/content/download/3995/146485/1/note di natale 2021.pdf,,,,,,,,,"Scuola musicale Guido Gallo
Oratorio di Mezzolombardo",,,,,,,,0
bc6dcd303768483232c8f7b551f52d6b,2021-12-09T16:58:55+01:00,2021-12-09T17:01:07+01:00,Concerto di Capodanno,,,Evento culturale,"Istruzione, cultura e sport",,2,Note di Natale 2021 - 28^ Edizione,Sabato 1 gennaio 2022 | ore 20.30Mezzolombardo - Teatro San PietroConcerto di CapodannoConcerto della Banda Cittadina di Mezzolombardo----- prenotazione del posto obbligatoria cliccando qui - ACCESSO CON SUPER GREEN PASS,Note di natale banner,,Fasce generali di popolazione,,,,https://www.comune.mezzolombardo.tn.it/content/download/3994/146452/1/note di natale 2021.pdf,,,,,,,,,"Scuola musicale Guido Gallo
Banda cittadina di Mezzolombardo",,,,,,,,0
